contact ID,cam code,oft code,payment method,year_donation,recency,freq,monetary_value
752581,PA,DON,PRE,2018,21,12,240
805789,PA,DON,PRE,2018,21,10,50
739557,PA,DON,PRE,2018,21,12,120
844723,PA,DON,PRE,2018,21,12,120
1318508,PA,DON,PRE,2018,21,12,120
743995,PA,DON,PRE,2018,21,12,72
1327868,PA,DON,PRE,2018,21,11,110
1016474,PA,DON,PRE,2018,21,12,106
1308249,PA,DON,PRE,2018,21,12,120
1317189,PA,DON,PRE,2018,21,12,120
290602,PA,DON,PRE,2018,21,12,153
744007,PA,DON,PRE,2018,21,12,120
745715,PA,DON,PRE,2018,21,12,72
914308,PA,DON,PRE,2018,21,12,120
746630,PA,DON,PRE,2018,21,12,120
747001,PA,DON,PRE,2018,21,12,180
748864,PA,DON,PRE,2018,21,12,96
1319087,PA,DON,PRE,2018,21,12,115
927742,PA,DON,PRE,2018,21,12,216
388558,PA,DON,PRE,2018,21,10,79
1019562,PA,DON,PRE,2018,21,12,96
599504,PA,DON,PRE,2018,21,12,72
1313475,PA,DON,PRE,2018,21,12,144
756338,PA,DON,PRE,2018,21,12,120
1003759,PA,DON,PRE,2018,21,12,96
1003763,PA,DON,PRE,2018,21,12,120
1313500,PA,DON,PRE,2018,21,12,220
1016459,PA,DON,PRE,2018,21,12,96
756836,PA,DON,PRE,2018,21,12,70
757160,PA,DON,PRE,2018,21,12,180
1320980,PA,DON,PRE,2018,21,12,144
808628,PA,DON,PRE,2018,21,12,84
111991,PA,DON,PRE,2018,21,12,84
151474,PA,DON,PRE,2018,21,12,60
775856,PA,DON,PRE,2018,21,12,180
777801,PA,DON,PRE,2018,21,12,120
983310,PA,DON,PRE,2018,21,12,120
756654,PA,DON,PRE,2018,21,12,265
926842,PA,DON,PRE,2018,21,12,96
926878,PA,DON,PRE,2018,21,12,96
926894,PA,DON,PRE,2018,21,12,60
905066,PA,DON,PRE,2018,21,12,96
927750,PA,DON,PRE,2018,21,12,132
927754,PA,DON,PRE,2018,21,12,80
927782,PA,DON,PRE,2018,21,12,120
926380,PA,DON,PRE,2018,21,12,156
927790,PA,DON,PRE,2018,21,12,96
778468,PA,DON,PRE,2018,21,12,240
1320968,PA,DON,PRE,2018,21,12,120
779255,PA,DON,PRE,2018,21,12,84
780185,PA,DON,PRE,2018,21,12,180
927798,PA,DON,PRE,2018,21,12,96
780659,PA,DON,PRE,2018,21,12,84
757168,PA,DON,PRE,2018,21,12,315
1016470,PA,DON,PRE,2018,21,12,96
1016485,PA,DON,PRE,2018,21,12,96
1016788,PA,DON,PRE,2018,21,12,110
844784,PA,DON,PRE,2018,21,12,180
912903,PA,DON,PRE,2018,21,12,120
904114,PA,DON,PRE,2018,21,12,180
904148,PA,DON,PRE,2018,21,12,120
904184,PA,DON,PRE,2018,21,12,120
984098,PA,DON,PRE,2018,21,12,132
787800,PA,DON,PRE,2018,21,12,720
118032,PA,DON,PRE,2018,21,12,120
845372,PA,DON,PRE,2018,21,12,96
1320997,PA,DON,PRE,2018,21,12,120
807990,PA,DON,PRE,2018,21,12,84
811720,PA,DON,PRE,2018,21,12,84
14136,PA,DON,PRE,2018,21,12,72
815009,PA,DON,PRE,2018,21,12,84
926915,PA,DON,PRE,2018,21,12,120
843494,PA,DON,PRE,2018,21,12,288
926965,PA,DON,PRE,2018,21,12,96
844203,PA,DON,PRE,2018,21,12,120
14834,PA,DON,PRE,2018,21,12,180
845208,PA,DON,PRE,2018,21,12,96
845228,PA,DON,PRE,2018,21,12,120
1313956,PA,DON,PRE,2018,21,12,120
980660,PA,DON,PRE,2018,21,12,120
915304,PA,DON,PRE,2018,21,12,110
904469,PA,DON,PRE,2018,21,12,120
915135,PA,DON,PRE,2018,21,12,88
927833,PA,DON,PRE,2018,21,12,120
985050,PA,DON,PRE,2018,21,11,220
927840,PA,DON,PRE,2018,21,12,120
846153,PA,DON,PRE,2018,21,12,120
852821,PA,DON,PRE,2018,21,12,96
160304,PA,DON,PRE,2018,21,12,276
853162,PA,DON,PRE,2018,21,12,96
853182,PA,DON,PRE,2018,21,12,96
926973,PA,DON,PRE,2018,21,12,120
890021,PA,DON,PRE,2018,21,12,120
891146,PA,DON,PRE,2018,21,12,156
891206,PA,DON,PRE,2018,21,12,120
897874,PA,DON,PRE,2018,21,12,144
985329,PA,DON,PRE,2018,21,12,120
927844,PA,DON,PRE,2018,21,12,120
927852,PA,DON,PRE,2018,21,12,96
927856,PA,DON,PRE,2018,21,12,96
927878,PA,DON,PRE,2018,21,12,120
1322123,PA,DON,PRE,2018,21,11,110
904932,PA,DON,PRE,2018,21,12,120
1321330,PA,DON,PRE,2018,21,12,120
467290,PA,DON,PRE,2018,21,12,84
761895,PA,DON,PRE,2018,21,12,240
1313926,PA,DON,PRE,2018,21,12,120
755064,PA,DON,PRE,2018,21,12,288
1003536,PA,DON,PRE,2018,21,12,120
1313946,PA,DON,PRE,2018,21,12,120
837228,PA,DON,PRE,2018,21,12,300
837433,PA,DON,PRE,2018,21,12,96
821077,PA,DON,PRE,2018,21,12,120
906338,PA,DON,PRE,2018,21,12,120
756697,PA,DON,PRE,2018,21,12,300
812577,PA,DON,PRE,2018,21,12,84
1321730,PA,DON,PRE,2018,21,12,120
905791,PA,DON,PRE,2018,21,12,132
926993,PA,DON,PRE,2018,21,12,120
957171,PA,DON,PRE,2018,21,12,96
912552,PA,DON,PRE,2018,21,12,96
927022,PA,DON,PRE,2018,21,12,96
928448,PA,DON,PRE,2018,21,12,120
914148,PA,DON,PRE,2018,21,12,96
906077,PA,DON,PRE,2018,21,12,60
1322119,PA,DON,PRE,2018,21,11,110
926427,PA,DON,PRE,2018,21,12,120
168706,PA,DON,PRE,2018,21,12,156
814813,PA,DON,PRE,2018,21,12,120
772376,PA,DON,PRE,2018,21,12,96
1304460,PA,DON,PRE,2018,21,12,120
715820,PA,DON,PRE,2018,21,12,96
915305,PA,DON,PRE,2018,21,12,120
1308961,PA,DON,PRE,2018,21,12,110
1019107,PA,DON,PRE,2018,21,12,96
959846,PA,DON,PRE,2018,21,12,96
820184,PA,DON,PRE,2018,21,12,130
927034,PA,DON,PRE,2018,21,12,120
927062,PA,DON,PRE,2018,21,12,96
820317,PA,DON,PRE,2018,21,12,480
914640,PA,DON,PRE,2018,21,9,160
912692,PA,DON,PRE,2018,21,12,264
912859,PA,DON,PRE,2018,21,12,120
912864,PA,DON,PRE,2018,21,12,96
912928,PA,DON,PRE,2018,21,12,120
913032,PA,DON,PRE,2018,21,12,96
913145,PA,DON,PRE,2018,21,12,156
913316,PA,DON,PRE,2018,21,12,600
913319,PA,DON,PRE,2018,21,12,120
926431,PA,DON,PRE,2018,21,12,120
926455,PA,DON,PRE,2018,21,12,120
915413,PA,DON,PRE,2018,21,12,120
913321,PA,DON,PRE,2018,21,12,120
913602,PA,DON,PRE,2018,21,12,120
915365,PA,DON,PRE,2018,21,12,96
963278,PA,DON,PRE,2018,21,12,120
1308969,PA,DON,PRE,2018,21,12,600
1309013,PA,DON,PRE,2018,21,12,100
927074,PA,DON,PRE,2018,21,12,120
927089,PA,DON,PRE,2018,21,12,96
914550,PA,DON,PRE,2018,21,12,106
929519,PA,DON,PRE,2018,21,12,96
914853,PA,DON,PRE,2018,21,12,145
928456,PA,DON,PRE,2018,21,12,120
929106,PA,DON,PRE,2018,21,12,120
914379,PA,DON,PRE,2018,21,12,128
914461,PA,DON,PRE,2018,21,12,96
927093,PA,DON,PRE,2018,21,12,106
914463,PA,DON,PRE,2018,21,12,180
914464,PA,DON,PRE,2018,21,12,120
914547,PA,DON,PRE,2018,21,12,240
914684,PA,DON,PRE,2018,21,12,96
1026212,PA,DON,PRE,2018,21,12,240
914811,PA,DON,PRE,2018,21,12,114
914847,PA,DON,PRE,2018,21,12,120
1309708,PA,DON,PRE,2018,21,12,120
928060,PA,DON,PRE,2018,21,12,106
1322114,PA,DON,PRE,2018,21,11,110
926474,PA,DON,PRE,2018,21,12,88
1311490,PA,DON,PRE,2018,21,12,120
1311844,PA,DON,PRE,2018,21,12,120
1302844,PA,DON,PRE,2018,21,12,100
891200,PA,DON,PRE,2018,21,12,120
904126,PA,DON,PRE,2018,21,12,110
975911,PA,DON,PRE,2018,21,12,96
926286,PA,DON,PRE,2018,21,12,96
926521,PA,DON,PRE,2018,21,12,96
927645,PA,DON,PRE,2018,21,12,120
927113,PA,DON,PRE,2018,21,12,205
927120,PA,DON,PRE,2018,21,12,108
912616,PA,DON,PRE,2018,21,12,120
927236,PA,DON,PRE,2018,21,12,144
1308750,PA,DON,PRE,2018,21,12,120
1309024,PA,DON,PRE,2018,21,12,120
1304799,PA,DON,PRE,2018,21,12,96
1313433,PA,DON,PRE,2018,21,12,100
1305095,PA,DON,PRE,2018,21,12,120
927117,PA,DON,PRE,2018,21,12,600
927362,PA,DON,PRE,2018,21,12,120
927127,PA,DON,PRE,2018,21,12,106
1305119,PA,DON,PRE,2018,21,12,120
915032,PA,DON,PRE,2018,21,11,330
927272,PA,DON,PRE,2018,21,12,120
1303484,PA,DON,PRE,2018,21,12,110
1305720,PA,DON,PRE,2018,21,12,132
927882,PA,DON,PRE,2018,21,12,96
927886,PA,DON,PRE,2018,21,12,180
1311482,PA,DON,PRE,2018,21,12,120
889284,PA,DON,PRE,2018,21,12,180
1060202,PA,DON,PRE,2018,21,12,240
927284,PA,DON,PRE,2018,21,12,240
927295,PA,DON,PRE,2018,21,12,96
927629,PA,DON,PRE,2018,21,12,96
1246448,PA,DON,PRE,2018,21,10,60
229530,PA,DON,PRE,2018,21,12,264
427728,PA,DON,PRE,2018,21,12,120
450046,PA,DON,PRE,2018,21,12,70
707339,PA,DON,PRE,2018,21,12,168
721061,PA,DON,PRE,2018,21,12,96
747459,PA,DON,PRE,2018,21,12,72
845744,PA,DON,PRE,2018,21,12,96
853765,PA,DON,PRE,2018,21,12,120
853946,PA,DON,PRE,2018,21,12,96
847907,PA,DON,PRE,2018,21,12,96
123972,PA,DON,PRE,2018,21,12,111
968691,PA,DON,PRE,2018,21,7,70
1018805,PA,DON,PRE,2018,21,10,56
965172,PA,DON,PRE,2018,21,12,120
927890,PA,DON,PRE,2018,21,12,240
915138,PA,DON,PRE,2018,21,12,123
717311,PA,DON,PRE,2018,21,12,96
813911,PA,DON,PRE,2018,21,12,84
956915,PA,DON,PRE,2018,21,12,88
915485,PA,DON,PRE,2018,21,12,200
1002448,PA,DON,PRE,2018,21,12,120
1309610,PA,DON,PRE,2018,21,12,120
914312,PA,DON,PRE,2018,21,12,144
915137,PA,DON,PRE,2018,21,12,156
914430,PA,DON,PRE,2018,21,12,240
1246306,PA,DON,PRE,2018,21,12,110
927917,PA,DON,PRE,2018,21,12,96
927929,PA,DON,PRE,2018,21,12,96
926489,PA,DON,PRE,2018,21,12,120
906101,PA,DON,PRE,2018,21,12,132
915544,PA,DON,PRE,2018,21,12,188
926703,PA,DON,PRE,2018,21,12,96
915589,PA,DON,PRE,2018,21,12,156
736272,PA,DON,PRE,2018,21,12,72
1308752,PA,DON,PRE,2018,21,12,120
915581,PA,DON,PRE,2018,21,12,96
981642,PA,DON,PRE,2018,21,12,120
927489,PA,DON,PRE,2018,21,12,120
927497,PA,DON,PRE,2018,21,12,96
1304823,PA,DON,PRE,2018,21,10,80
914475,PA,DON,PRE,2018,21,12,96
853741,PA,DON,PRE,2018,21,12,88
927665,PA,DON,PRE,2018,21,12,96
927690,PA,DON,PRE,2018,21,12,120
1322131,PA,DON,PRE,2018,21,11,110
915404,PA,DON,PRE,2018,21,12,120
818928,PA,DON,PRE,2018,21,12,120
928104,PA,DON,PRE,2018,21,12,132
1322135,PA,DON,PRE,2018,21,11,100
928032,PA,DON,PRE,2018,21,13,340
982937,PA,DON,PRE,2018,21,12,135
913047,PA,DON,PRE,2018,21,12,114
912962,PA,DON,PRE,2018,21,12,96
807219,PA,DON,PRE,2018,21,12,120
928503,PA,DON,PRE,2018,21,12,120
928640,PA,DON,PRE,2018,21,12,120
928648,PA,DON,PRE,2018,21,12,96
807120,PA,DON,PRE,2018,21,12,120
965232,PA,DON,PRE,2018,21,12,240
1322142,PA,DON,PRE,2018,21,11,110
846042,PA,DON,PRE,2018,21,12,500
930086,PA,DON,PRE,2018,21,12,96
1305998,PA,DON,PRE,2018,21,12,240
1189322,PA,DON,PRE,2018,21,12,120
1309735,PA,DON,PRE,2018,21,12,120
964860,PA,DON,PRE,2018,21,12,120
25915,PA,DON,PRE,2018,21,12,84
22395,PA,DON,PRE,2018,21,12,510
927649,PA,DON,PRE,2018,21,12,180
982648,PA,DON,PRE,2018,21,12,120
977045,PA,DON,PRE,2018,21,10,50
1313313,PA,DON,PRE,2018,21,12,132
26958,PA,DON,PRE,2018,21,12,360
915139,PA,DON,PRE,2018,21,12,101
983289,PA,DON,PRE,2018,21,12,120
815576,PA,DON,PRE,2018,21,12,120
913060,PA,DON,PRE,2018,21,12,96
928212,PA,DON,PRE,2018,21,12,120
913169,PA,DON,PRE,2018,21,12,120
977156,PA,DON,PRE,2018,21,12,96
914158,PA,DON,PRE,2018,21,12,120
33818,PA,DON,PRE,2018,21,14,341
50400,PA,DON,PRE,2018,21,12,60
982644,PA,DON,PRE,2018,21,12,102
913243,PA,DON,PRE,2018,21,12,120
966678,PA,DON,PRE,2018,21,12,120
966681,PA,DON,PRE,2018,21,12,120
930230,PA,DON,PRE,2018,21,12,96
914123,PA,DON,PRE,2018,21,12,120
914131,PA,DON,PRE,2018,21,12,96
983917,PA,DON,PRE,2018,21,12,180
914143,PA,DON,PRE,2018,21,12,144
914154,PA,DON,PRE,2018,21,12,144
957287,PA,DON,PRE,2018,21,12,96
957330,PA,DON,PRE,2018,21,12,96
957334,PA,DON,PRE,2018,21,12,96
957355,PA,DON,PRE,2018,21,12,96
66996,PA,DON,PRE,2018,21,12,144
67016,PA,DON,PRE,2018,21,12,84
75090,PA,DON,PRE,2018,21,12,480
914162,PA,DON,PRE,2018,21,12,180
815580,PA,DON,PRE,2018,21,12,120
914224,PA,DON,PRE,2018,21,12,120
959135,PA,DON,PRE,2018,21,12,120
957367,PA,DON,PRE,2018,21,12,180
957379,PA,DON,PRE,2018,21,12,96
957383,PA,DON,PRE,2018,21,12,96
958018,PA,DON,PRE,2018,21,12,145
957998,PA,DON,PRE,2018,21,12,96
958010,PA,DON,PRE,2018,21,12,180
958014,PA,DON,PRE,2018,21,12,120
958034,PA,DON,PRE,2018,21,12,96
958090,PA,DON,PRE,2018,21,12,90
958098,PA,DON,PRE,2018,21,12,180
958138,PA,DON,PRE,2018,21,12,120
958154,PA,DON,PRE,2018,21,12,96
958158,PA,DON,PRE,2018,21,12,120
958186,PA,DON,PRE,2018,21,12,96
958197,PA,DON,PRE,2018,21,12,96
984486,PA,DON,PRE,2018,21,12,120
1327625,PA,DON,PRE,2018,21,11,100
928035,PA,DON,PRE,2018,21,12,96
928068,PA,DON,PRE,2018,21,12,96
446931,PA,DON,PRE,2018,21,12,124
914226,PA,DON,PRE,2018,21,12,120
958404,PA,DON,PRE,2018,21,12,96
980189,PA,DON,PRE,2018,21,12,240
958316,PA,DON,PRE,2018,21,12,135
915231,PA,DON,PRE,2018,21,10,350
958412,PA,DON,PRE,2018,21,12,120
914520,PA,DON,PRE,2018,21,12,96
958424,PA,DON,PRE,2018,21,12,96
958449,PA,DON,PRE,2018,21,12,96
993797,PA,DON,PRE,2018,21,12,96
960030,PA,DON,PRE,2018,21,12,110
914358,PA,DON,PRE,2018,21,12,96
957028,PA,DON,PRE,2018,21,12,80
980988,PA,DON,PRE,2018,21,8,100
958489,PA,DON,PRE,2018,21,12,88
958513,PA,DON,PRE,2018,21,12,120
914644,PA,DON,PRE,2018,21,12,84
914645,PA,DON,PRE,2018,21,12,120
836775,PA,DON,PRE,2018,21,12,120
913050,PA,DON,PRE,2018,21,12,150
913087,PA,DON,PRE,2018,21,12,96
928120,PA,DON,PRE,2018,21,12,120
928128,PA,DON,PRE,2018,21,12,88
928132,PA,DON,PRE,2018,21,12,88
928136,PA,DON,PRE,2018,21,12,110
1305255,PA,DON,PRE,2018,21,12,110
815631,PA,DON,PRE,2018,21,12,84
915207,PA,DON,PRE,2018,21,11,80
754532,PA,DON,PRE,2018,21,12,84
928515,PA,DON,PRE,2018,21,12,96
968803,PA,DON,PRE,2018,21,12,120
928608,PA,DON,PRE,2018,21,12,96
915235,PA,DON,PRE,2018,21,12,96
17276,PA,DON,PRE,2018,21,12,144
875808,PA,DON,PRE,2018,21,12,93
928293,PA,DON,PRE,2018,21,12,96
913685,PA,DON,PRE,2018,21,12,80
981952,PA,DON,PRE,2018,21,12,120
929744,PA,DON,PRE,2018,21,12,145
930030,PA,DON,PRE,2018,21,12,96
930058,PA,DON,PRE,2018,21,12,96
962595,PA,DON,PRE,2018,21,9,50
930381,PA,DON,PRE,2018,21,12,60
913313,PA,DON,PRE,2018,21,12,120
915303,PA,DON,PRE,2018,21,12,96
1327667,PA,DON,PRE,2018,21,11,165
1003887,PA,DON,PRE,2018,21,12,96
1303420,PA,DON,PRE,2018,21,6,30
914192,PA,DON,PRE,2018,21,6,30
929205,PA,DON,PRE,2018,21,10,40
968850,PA,DON,PRE,2018,21,12,120
926675,PA,DON,PRE,2018,21,12,126
983658,PA,DON,PRE,2018,21,9,105
114499,PA,DON,PRE,2018,21,12,120
718287,PA,DON,PRE,2018,21,13,150
1245674,PA,DON,PRE,2018,21,12,130
926819,PA,DON,PRE,2018,21,12,120
914267,PA,DON,PRE,2018,21,12,120
752997,PA,DON,PRE,2018,21,12,84
958887,PA,DON,PRE,2018,21,12,96
958953,PA,DON,PRE,2018,21,12,96
778105,PA,DON,PRE,2018,21,12,84
838107,PA,DON,PRE,2018,21,12,360
926933,PA,DON,PRE,2018,21,12,60
705038,PA,DON,PRE,2018,21,12,180
1019704,PA,DON,PRE,2018,21,12,120
1245405,PA,DON,PRE,2018,21,8,60
912511,PA,DON,PRE,2018,21,12,120
912628,PA,DON,PRE,2018,21,11,110
984564,PA,DON,PRE,2018,21,12,120
912518,PA,DON,PRE,2018,21,12,240
1308218,PA,DON,PRE,2018,21,12,120
1309711,PA,DON,PRE,2018,21,12,120
966560,PA,DON,PRE,2018,21,12,120
927180,PA,DON,PRE,2018,21,12,120
927200,PA,DON,PRE,2018,21,12,120
926200,PA,DON,PRE,2018,21,9,90
992781,PA,DON,PRE,2018,21,12,120
13610,PA,DON,PRE,2018,21,12,60
968578,PA,DON,PRE,2018,21,12,145
846065,PA,DON,PRE,2018,21,12,480
26524,PA,DON,PRE,2018,21,12,108
975515,PA,DON,PRE,2018,21,12,240
958747,PA,DON,PRE,2018,21,10,50
958643,PA,DON,PRE,2018,21,12,96
958648,PA,DON,PRE,2018,21,12,120
984659,PA,DON,PRE,2018,21,12,120
958682,PA,DON,PRE,2018,21,12,96
968866,PA,DON,PRE,2018,21,10,40
958683,PA,DON,PRE,2018,21,12,120
958794,PA,DON,PRE,2018,21,12,96
958837,PA,DON,PRE,2018,21,12,96
958866,PA,DON,PRE,2018,21,12,96
959114,PA,DON,PRE,2018,21,12,96
959116,PA,DON,PRE,2018,21,12,96
914724,PA,DON,PRE,2018,21,12,88
914726,PA,DON,PRE,2018,21,12,77
926415,PA,DON,PRE,2018,21,12,120
914168,PA,DON,PRE,2018,21,12,120
983107,PA,DON,PRE,2018,21,12,80
1306011,PA,DON,PRE,2018,21,12,50
984305,PA,DON,PRE,2018,21,12,165
929076,PA,DON,PRE,2018,21,12,80
1306006,PA,DON,PRE,2018,21,12,60
929108,PA,DON,PRE,2018,21,12,96
1306022,PA,DON,PRE,2018,21,12,120
1306018,PA,DON,PRE,2018,21,12,240
1189737,PA,DON,PRE,2018,21,12,120
984986,PA,DON,PRE,2018,21,12,120
959269,PA,DON,PRE,2018,21,12,96
959324,PA,DON,PRE,2018,21,12,120
993279,PA,DON,PRE,2018,21,12,120
993283,PA,DON,PRE,2018,21,12,96
963158,PA,DON,PRE,2018,21,12,220
914164,PA,DON,PRE,2018,21,12,720
959650,PA,DON,PRE,2018,21,12,96
959675,PA,DON,PRE,2018,21,12,120
914165,PA,DON,PRE,2018,21,12,96
914774,PA,DON,PRE,2018,21,12,120
975270,PA,DON,PRE,2018,21,12,96
914166,PA,DON,PRE,2018,21,12,180
975641,PA,DON,PRE,2018,21,12,91
959948,PA,DON,PRE,2018,21,12,96
957048,PA,DON,PRE,2018,21,12,120
959964,PA,DON,PRE,2018,21,12,96
960012,PA,DON,PRE,2018,21,12,180
960024,PA,DON,PRE,2018,21,12,120
92110,PA,DON,PRE,2018,21,12,144
957056,PA,DON,PRE,2018,21,12,96
959177,PA,DON,PRE,2018,21,12,116
985331,PA,DON,PRE,2018,21,12,120
29742,PA,DON,PRE,2018,21,12,60
926727,PA,DON,PRE,2018,21,12,96
38094,PA,DON,PRE,2018,21,12,138
926735,PA,DON,PRE,2018,21,12,120
914842,PA,DON,PRE,2018,21,12,96
960140,PA,DON,PRE,2018,21,12,96
960485,PA,DON,PRE,2018,21,13,800
961679,PA,DON,PRE,2018,21,12,96
914170,PA,DON,PRE,2018,21,12,120
962458,PA,DON,PRE,2018,21,12,60
962488,PA,DON,PRE,2018,21,12,110
962515,PA,DON,PRE,2018,21,12,120
962526,PA,DON,PRE,2018,21,12,120
962532,PA,DON,PRE,2018,21,12,120
962533,PA,DON,PRE,2018,21,12,180
962579,PA,DON,PRE,2018,21,12,120
962619,PA,DON,PRE,2018,21,12,120
962735,PA,DON,PRE,2018,21,12,180
962736,PA,DON,PRE,2018,21,12,120
994029,PA,DON,PRE,2018,21,12,120
962749,PA,DON,PRE,2018,21,12,120
962800,PA,DON,PRE,2018,21,12,120
962811,PA,DON,PRE,2018,21,12,120
966674,PA,DON,PRE,2018,21,12,110
929380,PA,DON,PRE,2018,21,12,96
1305012,PA,DON,PRE,2018,21,12,64
1305032,PA,DON,PRE,2018,21,12,120
914175,PA,DON,PRE,2018,21,12,120
962881,PA,DON,PRE,2018,21,12,120
962882,PA,DON,PRE,2018,21,12,144
962883,PA,DON,PRE,2018,21,12,120
218536,PA,DON,PRE,2018,21,12,85
964932,PA,DON,PRE,2018,21,12,120
962923,PA,DON,PRE,2018,21,12,120
960225,PA,DON,PRE,2018,21,12,90
962925,PA,DON,PRE,2018,21,12,120
962932,PA,DON,PRE,2018,21,12,120
962943,PA,DON,PRE,2018,21,12,120
963007,PA,DON,PRE,2018,21,12,180
963019,PA,DON,PRE,2018,21,12,240
963032,PA,DON,PRE,2018,21,12,120
963075,PA,DON,PRE,2018,21,12,110
963105,PA,DON,PRE,2018,21,12,80
963114,PA,DON,PRE,2018,21,12,120
963133,PA,DON,PRE,2018,21,12,120
963147,PA,DON,PRE,2018,21,12,180
963150,PA,DON,PRE,2018,21,12,240
1306015,PA,DON,PRE,2018,21,12,120
1306020,PA,DON,PRE,2018,21,12,120
914122,PA,DON,PRE,2018,21,12,96
130370,PA,DON,PRE,2018,21,12,180
130446,PA,DON,PRE,2018,21,12,180
963180,PA,DON,PRE,2018,21,12,120
963217,PA,DON,PRE,2018,21,12,120
963262,PA,DON,PRE,2018,21,12,180
915118,PA,DON,PRE,2018,21,12,120
178907,PA,DON,PRE,2018,21,13,290
963350,PA,DON,PRE,2018,21,12,180
963366,PA,DON,PRE,2018,21,12,144
964698,PA,DON,PRE,2018,21,12,240
775457,PA,DON,PRE,2018,21,12,120
915211,PA,DON,PRE,2018,21,12,96
914180,PA,DON,PRE,2018,21,12,104
915212,PA,DON,PRE,2018,21,12,120
915217,PA,DON,PRE,2018,21,12,96
915222,PA,DON,PRE,2018,21,12,60
995253,PA,DON,PRE,2018,21,12,96
914178,PA,DON,PRE,2018,21,12,360
964714,PA,DON,PRE,2018,21,12,120
964818,PA,DON,PRE,2018,21,12,180
964824,PA,DON,PRE,2018,21,12,120
964846,PA,DON,PRE,2018,21,12,120
964894,PA,DON,PRE,2018,21,12,120
964903,PA,DON,PRE,2018,21,12,60
915280,PA,DON,PRE,2018,21,12,135
964743,PA,DON,PRE,2018,21,12,130
964969,PA,DON,PRE,2018,21,12,120
132909,PA,DON,PRE,2018,21,12,120
982083,PA,DON,PRE,2018,21,12,96
964985,PA,DON,PRE,2018,21,12,240
965019,PA,DON,PRE,2018,21,12,120
965013,PA,DON,PRE,2018,21,12,249
915116,PA,DON,PRE,2018,21,12,126
965055,PA,DON,PRE,2018,21,12,120
983867,PA,DON,PRE,2018,21,12,132
965067,PA,DON,PRE,2018,21,12,90
966380,PA,DON,PRE,2018,21,12,149
1002307,PA,DON,PRE,2018,21,12,120
701369,PA,DON,PRE,2018,21,12,96
710859,PA,DON,PRE,2018,21,12,84
914182,PA,DON,PRE,2018,21,12,96
929337,PA,DON,PRE,2018,21,12,96
966021,PA,DON,PRE,2018,21,12,60
993515,PA,DON,PRE,2018,21,12,90
966319,PA,DON,PRE,2018,21,12,120
965081,PA,DON,PRE,2018,21,12,180
1305685,PA,DON,PRE,2018,21,12,96
966439,PA,DON,PRE,2018,21,12,120
966480,PA,DON,PRE,2018,21,12,120
914183,PA,DON,PRE,2018,21,12,99
966494,PA,DON,PRE,2018,21,12,120
965082,PA,DON,PRE,2018,21,12,180
965093,PA,DON,PRE,2018,21,12,120
966505,PA,DON,PRE,2018,21,12,120
966507,PA,DON,PRE,2018,21,12,144
966516,PA,DON,PRE,2018,21,12,120
966526,PA,DON,PRE,2018,21,12,110
966528,PA,DON,PRE,2018,21,12,120
966541,PA,DON,PRE,2018,21,12,120
966547,PA,DON,PRE,2018,21,12,120
966607,PA,DON,PRE,2018,21,12,180
966626,PA,DON,PRE,2018,21,12,99
968454,PA,DON,PRE,2018,21,12,180
966622,PA,DON,PRE,2018,21,12,96
966637,PA,DON,PRE,2018,21,12,96
926185,PA,DON,PRE,2018,21,12,144
966655,PA,DON,PRE,2018,21,12,96
966707,PA,DON,PRE,2018,21,12,120
926273,PA,DON,PRE,2018,21,12,110
966719,PA,DON,PRE,2018,21,12,120
966726,PA,DON,PRE,2018,21,12,96
977331,PA,DON,PRE,2018,21,10,200
957167,PA,DON,PRE,2018,21,12,96
966746,PA,DON,PRE,2018,21,12,120
968401,PA,DON,PRE,2018,21,12,120
957097,PA,DON,PRE,2018,21,12,96
968405,PA,DON,PRE,2018,21,12,120
968408,PA,DON,PRE,2018,21,12,120
968419,PA,DON,PRE,2018,21,12,96
1306026,PA,DON,PRE,2018,21,12,132
1023635,PA,DON,PRE,2018,21,12,96
992774,PA,DON,PRE,2018,21,12,120
968446,PA,DON,PRE,2018,21,12,120
968512,PA,DON,PRE,2018,21,12,120
172352,PA,DON,PRE,2018,21,12,216
190372,PA,DON,PRE,2018,21,12,120
968516,PA,DON,PRE,2018,21,12,120
926419,PA,DON,PRE,2018,21,12,120
968575,PA,DON,PRE,2018,21,12,120
968627,PA,DON,PRE,2018,21,12,240
968630,PA,DON,PRE,2018,21,12,220
914194,PA,DON,PRE,2018,21,12,156
968633,PA,DON,PRE,2018,21,12,180
914196,PA,DON,PRE,2018,21,12,96
968681,PA,DON,PRE,2018,21,12,96
914202,PA,DON,PRE,2018,21,12,96
980672,PA,DON,PRE,2018,21,12,96
802016,PA,DON,PRE,2018,21,12,120
754241,PA,DON,PRE,2018,21,7,30
806966,PA,DON,PRE,2018,21,12,111
1313484,PA,DON,PRE,2018,21,12,120
17001,PA,DON,PRE,2018,21,12,240
599515,PA,DON,PRE,2018,21,12,120
780635,PA,DON,PRE,2018,21,12,77
912669,PA,DON,PRE,2018,21,12,120
913765,PA,DON,PRE,2018,21,12,144
914776,PA,DON,PRE,2018,21,12,120
27930,PA,DON,PRE,2018,21,12,240
775151,PA,DON,PRE,2018,21,12,96
914153,PA,DON,PRE,2018,21,12,120
958216,PA,DON,PRE,2018,21,12,96
